"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Marital Status"	"Marital Status Code"	"Mother's Education"	"Mother's Education Code"	Births
	"Rhode Island"	"44"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	127
	"Rhode Island"	"44"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	239
	"Rhode Island"	"44"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	1622
	"Rhode Island"	"44"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	1320
	"Rhode Island"	"44"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	4300
	"Rhode Island"	"44"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	197
	"Rhode Island"	"44"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	335
	"Rhode Island"	"44"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1206
	"Rhode Island"	"44"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	1887
	"Rhode Island"	"44"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	813
	"Rhode Island"	"44"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	499
	"Rhode Island"	"44"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	152
	"Rhode Island"	"44"	"2006"	"2006"	"Married"	"1"	"0 -  8 years"	"19176"	156
	"Rhode Island"	"44"	"2006"	"2006"	"Married"	"1"	"9 - 11 years"	"19177"	287
	"Rhode Island"	"44"	"2006"	"2006"	"Married"	"1"	"12 years"	"19178"	1544
	"Rhode Island"	"44"	"2006"	"2006"	"Married"	"1"	"13 - 15 years"	"19179"	1355
	"Rhode Island"	"44"	"2006"	"2006"	"Married"	"1"	"16 years and over"	"16+"	3750
	"Rhode Island"	"44"	"2006"	"2006"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	267
	"Rhode Island"	"44"	"2006"	"2006"	"Unmarried"	"2"	"0 -  8 years"	"19176"	320
	"Rhode Island"	"44"	"2006"	"2006"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1193
	"Rhode Island"	"44"	"2006"	"2006"	"Unmarried"	"2"	"12 years"	"19178"	2019
	"Rhode Island"	"44"	"2006"	"2006"	"Unmarried"	"2"	"13 - 15 years"	"19179"	742
	"Rhode Island"	"44"	"2006"	"2006"	"Unmarried"	"2"	"16 years and over"	"16+"	517
	"Rhode Island"	"44"	"2006"	"2006"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	222
	"South Carolina"	"45"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	873
	"South Carolina"	"45"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	2585
	"South Carolina"	"45"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	10374
	"South Carolina"	"45"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	7051
	"South Carolina"	"45"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	11771
	"South Carolina"	"45"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	138
	"South Carolina"	"45"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1181
	"South Carolina"	"45"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	6908
	"South Carolina"	"45"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	10027
	"South Carolina"	"45"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	3526
	"South Carolina"	"45"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	987
	"South Carolina"	"45"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	228
	"South Carolina"	"45"	"2004"	"2004"	"Married"	"1"	"Excluded"	"999"	32865
	"South Carolina"	"45"	"2004"	"2004"	"Unmarried"	"2"	"Excluded"	"999"	23725
	"South Carolina"	"45"	"2005"	"2005"	"Married"	"1"	"Excluded"	"999"	32714
	"South Carolina"	"45"	"2005"	"2005"	"Unmarried"	"2"	"Excluded"	"999"	24997
	"South Carolina"	"45"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	33806
	"South Carolina"	"45"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	28365
	"South Dakota"	"46"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	204
	"South Dakota"	"46"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	309
	"South Dakota"	"46"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	1989
	"South Dakota"	"46"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	1859
	"South Dakota"	"46"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	2898
	"South Dakota"	"46"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	131
	"South Dakota"	"46"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1073
	"South Dakota"	"46"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	1693
	"South Dakota"	"46"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	683
	"South Dakota"	"46"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	185
	"South Dakota"	"46"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	232
	"South Dakota"	"46"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	337
	"South Dakota"	"46"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	1895
	"South Dakota"	"46"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	1946
	"South Dakota"	"46"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	2946
	"South Dakota"	"46"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	136
	"South Dakota"	"46"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1107
	"South Dakota"	"46"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	1765
	"South Dakota"	"46"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	755
	"South Dakota"	"46"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	211
	"South Dakota"	"46"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	227
	"South Dakota"	"46"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	313
	"South Dakota"	"46"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	1943
	"South Dakota"	"46"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	1843
	"South Dakota"	"46"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	2943
	"South Dakota"	"46"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	46
	"South Dakota"	"46"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	126
	"South Dakota"	"46"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	1161
	"South Dakota"	"46"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	1891
	"South Dakota"	"46"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	725
	"South Dakota"	"46"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	203
	"South Dakota"	"46"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	41
	"South Dakota"	"46"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	7497
	"South Dakota"	"46"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	4422
	"Tennessee"	"47"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	1402
	"Tennessee"	"47"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	4403
	"Tennessee"	"47"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	15437
	"Tennessee"	"47"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	11360
	"Tennessee"	"47"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	16743
	"Tennessee"	"47"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	178
	"Tennessee"	"47"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	1686
	"Tennessee"	"47"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	9171
	"Tennessee"	"47"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	12724
	"Tennessee"	"47"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	4589
	"Tennessee"	"47"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	1078
	"Tennessee"	"47"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	119
	"Tennessee"	"47"	"2004"	"2004"	"Married"	"1"	"Excluded"	"999"	49223
	"Tennessee"	"47"	"2004"	"2004"	"Unmarried"	"2"	"Excluded"	"999"	30419
	"Tennessee"	"47"	"2005"	"2005"	"Married"	"1"	"Excluded"	"999"	48923
	"Tennessee"	"47"	"2005"	"2005"	"Unmarried"	"2"	"Excluded"	"999"	32824
	"Tennessee"	"47"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	49411
	"Tennessee"	"47"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	34944
	"Texas"	"48"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	22486
	"Texas"	"48"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	37882
	"Texas"	"48"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	68454
	"Texas"	"48"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	45826
	"Texas"	"48"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	69965
	"Texas"	"48"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	3379
	"Texas"	"48"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	14627
	"Texas"	"48"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	44503
	"Texas"	"48"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	47688
	"Texas"	"48"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	15886
	"Texas"	"48"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	4542
	"Texas"	"48"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	2238
	"Texas"	"48"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	21337
	"Texas"	"48"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	37374
	"Texas"	"48"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	66929
	"Texas"	"48"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	44793
	"Texas"	"48"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	70386
	"Texas"	"48"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	3042
	"Texas"	"48"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	14708
	"Texas"	"48"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	46893
	"Texas"	"48"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	51223
	"Texas"	"48"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	17374
	"Texas"	"48"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	4997
	"Texas"	"48"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	2237
	"Texas"	"48"	"2005"	"2005"	"Married"	"1"	"Excluded"	"999"	240718
	"Texas"	"48"	"2005"	"2005"	"Unmarried"	"2"	"Excluded"	"999"	145197
	"Texas"	"48"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	242301
	"Texas"	"48"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	157302
	"Utah"	"49"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	915
	"Utah"	"49"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	2476
	"Utah"	"49"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	11548
	"Utah"	"49"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	13421
	"Utah"	"49"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	12380
	"Utah"	"49"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	530
	"Utah"	"49"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	661
	"Utah"	"49"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	2896
	"Utah"	"49"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	3506
	"Utah"	"49"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1083
	"Utah"	"49"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	216
	"Utah"	"49"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	228
	"Utah"	"49"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	932
	"Utah"	"49"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	2367
	"Utah"	"49"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	11712
	"Utah"	"49"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	13260
	"Utah"	"49"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	12869
	"Utah"	"49"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	687
	"Utah"	"49"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	618
	"Utah"	"49"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	2873
	"Utah"	"49"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	3761
	"Utah"	"49"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1099
	"Utah"	"49"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	249
	"Utah"	"49"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	243
	"Utah"	"49"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	957
	"Utah"	"49"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	2343
	"Utah"	"49"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	11598
	"Utah"	"49"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	13263
	"Utah"	"49"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	13473
	"Utah"	"49"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	814
	"Utah"	"49"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	724
	"Utah"	"49"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	2906
	"Utah"	"49"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	3747
	"Utah"	"49"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1158
	"Utah"	"49"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	254
	"Utah"	"49"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	319
	"Utah"	"49"	"2006"	"2006"	"Married"	"1"	"0 -  8 years"	"19176"	949
	"Utah"	"49"	"2006"	"2006"	"Married"	"1"	"9 - 11 years"	"19177"	2402
	"Utah"	"49"	"2006"	"2006"	"Married"	"1"	"12 years"	"19178"	11891
	"Utah"	"49"	"2006"	"2006"	"Married"	"1"	"13 - 15 years"	"19179"	13506
	"Utah"	"49"	"2006"	"2006"	"Married"	"1"	"16 years and over"	"16+"	13991
	"Utah"	"49"	"2006"	"2006"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	694
	"Utah"	"49"	"2006"	"2006"	"Unmarried"	"2"	"0 -  8 years"	"19176"	752
	"Utah"	"49"	"2006"	"2006"	"Unmarried"	"2"	"9 - 11 years"	"19177"	3193
	"Utah"	"49"	"2006"	"2006"	"Unmarried"	"2"	"12 years"	"19178"	4246
	"Utah"	"49"	"2006"	"2006"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1304
	"Utah"	"49"	"2006"	"2006"	"Unmarried"	"2"	"16 years and over"	"16+"	249
	"Utah"	"49"	"2006"	"2006"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	327
	"Vermont"	"50"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	35
	"Vermont"	"50"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	135
	"Vermont"	"50"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	1182
	"Vermont"	"50"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	1018
	"Vermont"	"50"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	2229
	"Vermont"	"50"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	12
	"Vermont"	"50"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	38
	"Vermont"	"50"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	420
	"Vermont"	"50"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	998
	"Vermont"	"50"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	328
	"Vermont"	"50"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	174
	"Vermont"	"50"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	20
	"Vermont"	"50"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	26
	"Vermont"	"50"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	139
	"Vermont"	"50"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	1116
	"Vermont"	"50"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	875
	"Vermont"	"50"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	2043
	"Vermont"	"50"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	268
	"Vermont"	"50"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	50
	"Vermont"	"50"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	427
	"Vermont"	"50"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	1019
	"Vermont"	"50"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	340
	"Vermont"	"50"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	173
	"Vermont"	"50"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	123
	"Vermont"	"50"	"2005"	"2005"	"Married"	"1"	"Excluded"	"999"	4262
	"Vermont"	"50"	"2005"	"2005"	"Unmarried"	"2"	"Excluded"	"999"	2033
	"Vermont"	"50"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	4267
	"Vermont"	"50"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	2244
	"Virginia"	"51"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	1667
	"Virginia"	"51"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	3422
	"Virginia"	"51"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	16998
	"Virginia"	"51"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	15832
	"Virginia"	"51"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	31729
	"Virginia"	"51"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	790
	"Virginia"	"51"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	2117
	"Virginia"	"51"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	7415
	"Virginia"	"51"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	13451
	"Virginia"	"51"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	5675
	"Virginia"	"51"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	1676
	"Virginia"	"51"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	482
	"Virginia"	"51"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	1738
	"Virginia"	"51"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	3266
	"Virginia"	"51"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	16763
	"Virginia"	"51"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	15674
	"Virginia"	"51"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	32667
	"Virginia"	"51"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	1622
	"Virginia"	"51"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	2424
	"Virginia"	"51"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	7677
	"Virginia"	"51"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	13597
	"Virginia"	"51"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	5823
	"Virginia"	"51"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	1868
	"Virginia"	"51"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	814
	"Virginia"	"51"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	1777
	"Virginia"	"51"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	3268
	"Virginia"	"51"	"2005"	"2005"	"Married"	"1"	"12 years"	"19178"	16401
	"Virginia"	"51"	"2005"	"2005"	"Married"	"1"	"13 - 15 years"	"19179"	15250
	"Virginia"	"51"	"2005"	"2005"	"Married"	"1"	"16 years and over"	"16+"	32668
	"Virginia"	"51"	"2005"	"2005"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	1517
	"Virginia"	"51"	"2005"	"2005"	"Unmarried"	"2"	"0 -  8 years"	"19176"	2858
	"Virginia"	"51"	"2005"	"2005"	"Unmarried"	"2"	"9 - 11 years"	"19177"	7582
	"Virginia"	"51"	"2005"	"2005"	"Unmarried"	"2"	"12 years"	"19178"	14346
	"Virginia"	"51"	"2005"	"2005"	"Unmarried"	"2"	"13 - 15 years"	"19179"	6088
	"Virginia"	"51"	"2005"	"2005"	"Unmarried"	"2"	"16 years and over"	"16+"	1927
	"Virginia"	"51"	"2005"	"2005"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	873
	"Virginia"	"51"	"2006"	"2006"	"Married"	"1"	"0 -  8 years"	"19176"	1788
	"Virginia"	"51"	"2006"	"2006"	"Married"	"1"	"9 - 11 years"	"19177"	3270
	"Virginia"	"51"	"2006"	"2006"	"Married"	"1"	"12 years"	"19178"	16707
	"Virginia"	"51"	"2006"	"2006"	"Married"	"1"	"13 - 15 years"	"19179"	15315
	"Virginia"	"51"	"2006"	"2006"	"Married"	"1"	"16 years and over"	"16+"	32849
	"Virginia"	"51"	"2006"	"2006"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	1473
	"Virginia"	"51"	"2006"	"2006"	"Unmarried"	"2"	"0 -  8 years"	"19176"	3172
	"Virginia"	"51"	"2006"	"2006"	"Unmarried"	"2"	"9 - 11 years"	"19177"	8050
	"Virginia"	"51"	"2006"	"2006"	"Unmarried"	"2"	"12 years"	"19178"	15516
	"Virginia"	"51"	"2006"	"2006"	"Unmarried"	"2"	"13 - 15 years"	"19179"	6675
	"Virginia"	"51"	"2006"	"2006"	"Unmarried"	"2"	"16 years and over"	"16+"	2189
	"Virginia"	"51"	"2006"	"2006"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	813
	"Washington"	"53"	"2003"	"2003"	"Married"	"1"	"Excluded"	"999"	57282
	"Washington"	"53"	"2003"	"2003"	"Unmarried"	"2"	"Excluded"	"999"	23207
	"Washington"	"53"	"2004"	"2004"	"Married"	"1"	"Excluded"	"999"	56929
	"Washington"	"53"	"2004"	"2004"	"Unmarried"	"2"	"Excluded"	"999"	24818
	"Washington"	"53"	"2005"	"2005"	"Married"	"1"	"Excluded"	"999"	57124
	"Washington"	"53"	"2005"	"2005"	"Unmarried"	"2"	"Excluded"	"999"	25579
	"Washington"	"53"	"2006"	"2006"	"Married"	"1"	"Excluded"	"999"	59186
	"Washington"	"53"	"2006"	"2006"	"Unmarried"	"2"	"Excluded"	"999"	27690
	"West Virginia"	"54"	"2003"	"2003"	"Married"	"1"	"0 -  8 years"	"19176"	193
	"West Virginia"	"54"	"2003"	"2003"	"Married"	"1"	"9 - 11 years"	"19177"	1312
	"West Virginia"	"54"	"2003"	"2003"	"Married"	"1"	"12 years"	"19178"	4964
	"West Virginia"	"54"	"2003"	"2003"	"Married"	"1"	"13 - 15 years"	"19179"	3447
	"West Virginia"	"54"	"2003"	"2003"	"Married"	"1"	"16 years and over"	"16+"	3598
	"West Virginia"	"54"	"2003"	"2003"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	186
	"West Virginia"	"54"	"2003"	"2003"	"Unmarried"	"2"	"0 -  8 years"	"19176"	251
	"West Virginia"	"54"	"2003"	"2003"	"Unmarried"	"2"	"9 - 11 years"	"19177"	2089
	"West Virginia"	"54"	"2003"	"2003"	"Unmarried"	"2"	"12 years"	"19178"	3121
	"West Virginia"	"54"	"2003"	"2003"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1331
	"West Virginia"	"54"	"2003"	"2003"	"Unmarried"	"2"	"16 years and over"	"16+"	314
	"West Virginia"	"54"	"2003"	"2003"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	129
	"West Virginia"	"54"	"2004"	"2004"	"Married"	"1"	"0 -  8 years"	"19176"	197
	"West Virginia"	"54"	"2004"	"2004"	"Married"	"1"	"9 - 11 years"	"19177"	1301
	"West Virginia"	"54"	"2004"	"2004"	"Married"	"1"	"12 years"	"19178"	4695
	"West Virginia"	"54"	"2004"	"2004"	"Married"	"1"	"13 - 15 years"	"19179"	3461
	"West Virginia"	"54"	"2004"	"2004"	"Married"	"1"	"16 years and over"	"16+"	3616
	"West Virginia"	"54"	"2004"	"2004"	"Married"	"1"	"Not stated/Not on certificate"	"NR"	338
	"West Virginia"	"54"	"2004"	"2004"	"Unmarried"	"2"	"0 -  8 years"	"19176"	254
	"West Virginia"	"54"	"2004"	"2004"	"Unmarried"	"2"	"9 - 11 years"	"19177"	2083
	"West Virginia"	"54"	"2004"	"2004"	"Unmarried"	"2"	"12 years"	"19178"	3170
	"West Virginia"	"54"	"2004"	"2004"	"Unmarried"	"2"	"13 - 15 years"	"19179"	1257
	"West Virginia"	"54"	"2004"	"2004"	"Unmarried"	"2"	"16 years and over"	"16+"	318
	"West Virginia"	"54"	"2004"	"2004"	"Unmarried"	"2"	"Not stated/Not on certificate"	"NR"	190
	"West Virginia"	"54"	"2005"	"2005"	"Married"	"1"	"0 -  8 years"	"19176"	160
	"West Virginia"	"54"	"2005"	"2005"	"Married"	"1"	"9 - 11 years"	"19177"	1211
